MSA,State,County,pop100,CountyName,MSAName,FMRType,StateName,State_Alpha,Rent50_0,Rent50_1,Rent50_2,Rent50_3,Rent50_4
6450,23,31,41375,York County,"Portsmouth--Rochester, NH--ME PMSA",40,Maine,ME,644,771,991,1272,1559
10000,23,1,12963,Androscoggin County,,40,Maine,ME,371,460,609,762,854
10000,23,3,73938,Aroostook County,,40,Maine,ME,375,441,565,718,827
10000,23,5,45900,Cumberland County,,40,Maine,ME,549,560,745,1012,1163
10000,23,7,29467,Franklin County,,40,Maine,ME,383,441,565,718,827
10000,23,9,51791,Hancock County,,40,Maine,ME,401,492,608,767,851
10000,23,11,117114,Kennebec County,,40,Maine,ME,389,486,583,733,824
10000,23,13,39618,Knox County,,40,Maine,ME,375,483,628,838,881
10000,23,15,33616,Lincoln County,,40,Maine,ME,490,544,619,860,1015
10000,23,17,54755,Oxford County,,40,Maine,ME,375,441,565,718,827
10000,23,19,57657,Penobscot County,,40,Maine,ME,375,441,565,718,827
10000,23,21,17235,Piscataquis County,,40,Maine,ME,375,441,565,718,827
10000,23,23,35214,Sagadahoc County,,40,Maine,ME,529,605,747,995,1227
10000,23,25,50888,Somerset County,,40,Maine,ME,393,448,565,718,848
10000,23,27,32678,Waldo County,,40,Maine,ME,375,441,565,718,827
10000,23,29,33941,Washington County,,40,Maine,ME,375,441,565,718,827
10000,23,31,121542,York County,,40,Maine,ME,460,525,703,879,984
720,24,3,489656,Anne Arundel County,"Baltimore, MD PMSA",40,Maryland,MD,638,779,952,1259,1441
720,24,5,754292,Baltimore County,"Baltimore, MD PMSA",40,Maryland,MD,638,779,952,1259,1441
720,24,13,150897,Carroll County,"Baltimore, MD PMSA",40,Maryland,MD,638,779,952,1259,1441
720,24,25,218590,Harford County,"Baltimore, MD PMSA",40,Maryland,MD,638,779,952,1259,1441
720,24,27,159588,Howard County,"Baltimore, MD PMSA",40,Maryland,MD,638,779,952,1259,1441
720,24,35,40563,Queen Anne's County,"Baltimore, MD PMSA",40,Maryland,MD,638,779,952,1259,1441
720,24,510,651154,Baltimore city,"Baltimore, MD PMSA",40,Maryland,MD,638,779,952,1259,1441
721,24,28,88254,Columbia City,"Columbia, MD MSA*",40,Maryland,MD,664,892,1039,1374,1716
1900,24,1,74930,Allegany County,"Cumberland, MD--WV MSA",40,Maryland,MD,395,475,588,777,887
3180,24,43,131923,Washington County,"Hagerstown, MD PMSA",40,Maryland,MD,439,528,659,861,983
8840,24,9,74563,Calvert County,"Washington, DC--MD--VA--WV PMSA",50,Maryland,MD,913,1039,1218,1660,2002
8840,24,17,120546,Charles County,"Washington, DC--MD--VA--WV PMSA",50,Maryland,MD,913,1039,1218,1660,2002
8840,24,21,195277,Frederick County,"Washington, DC--MD--VA--WV PMSA",50,Maryland,MD,913,1039,1218,1660,2002
8840,24,31,873341,Montgomery County,"Washington, DC--MD--VA--WV PMSA",50,Maryland,MD,913,1039,1218,1660,2002
8840,24,33,801515,Prince George's County,"Washington, DC--MD--VA--WV PMSA",50,Maryland,MD,913,1039,1218,1660,2002
9160,24,15,85951,Cecil County,"Wilmington--Newark, DE--MD PMSA",40,Maryland,MD,525,691,806,1095,1323
10000,24,11,29772,Caroline County,,40,Maryland,MD,425,458,573,751,853
10000,24,19,30674,Dorchester County,,40,Maryland,MD,380,490,573,747,853
10000,24,23,29846,Garrett County,,40,Maryland,MD,381,510,575,749,944
10000,24,29,19197,Kent County,,40,Maryland,MD,377,464,620,774,933
10000,24,37,86211,St. Mary's County,,40,Maryland,MD,626,743,857,1195,1366
10000,24,39,24747,Somerset County,,40,Maryland,MD,458,513,579,802,950
10000,24,41,33812,Talbot County,,40,Maryland,MD,508,538,716,897,1176
10000,24,45,84644,Wicomico County,,40,Maryland,MD,424,490,633,805,887
10000,24,47,46543,Worcester County,,40,Maryland,MD,382,461,577,800,857
740,25,1,162582,Barnstable County,"Barnstable--Yarmouth, MA MSA",40,Massachusetts,MA,567,759,1014,1271,1422
1120,25,5,108350,Bristol County,"Boston, MA--NH PMSA",40,Massachusetts,MA,1077,1214,1518,1899,2229
1120,25,9,458546,Essex County,"Boston, MA--NH PMSA",40,Massachusetts,MA,1077,1214,1518,1899,2229
1120,25,17,1171779,Middlesex County,"Boston, MA--NH PMSA",40,Massachusetts,MA,1077,1214,1518,1899,2229
1120,25,21,645865,Norfolk County,"Boston, MA--NH PMSA",40,Massachusetts,MA,1077,1214,1518,1899,2229
1120,25,23,239872,Plymouth County,"Boston, MA--NH PMSA",40,Massachusetts,MA,1077,1214,1518,1899,2229
1120,25,25,689807,Suffolk County,"Boston, MA--NH PMSA",40,Massachusetts,MA,1077,1214,1518,1899,2229
1120,25,27,83832,Worcester County,"Boston, MA--NH PMSA",40,Massachusetts,MA,1077,1214,1518,1899,2229
1200,25,5,34038,Bristol County,"Brockton, MA PMSA",40,Massachusetts,MA,678,893,1096,1362,1553
1200,25,21,4443,Norfolk County,"Brockton, MA PMSA",40,Massachusetts,MA,678,893,1096,1362,1553
1200,25,23,216978,Plymouth County,"Brockton, MA PMSA",40,Massachusetts,MA,678,893,1096,1362,1553
2600,25,17,2845,Middlesex County,"Fitchburg--Leominster, MA PMSA",40,Massachusetts,MA,466,656,852,1095,1189
2600,25,27,139439,Worcester County,"Fitchburg--Leominster, MA PMSA",40,Massachusetts,MA,466,656,852,1095,1189
4160,25,9,264873,Essex County,"Lawrence, MA--NH PMSA",40,Massachusetts,MA,668,807,1016,1269,1560
4560,25,17,290772,Middlesex County,"Lowell, MA--NH PMSA",40,Massachusetts,MA,728,941,1138,1425,1593
5400,25,5,159226,Bristol County,"New Bedford, MA PMSA",40,Massachusetts,MA,623,760,865,1081,1214
5400,25,23,15972,Plymouth County,"New Bedford, MA PMSA",40,Massachusetts,MA,623,760,865,1081,1214
6320,25,3,84699,Berkshire County,"Pittsfield, MA MSA",40,Massachusetts,MA,373,530,652,818,1013
6480,25,5,233064,Bristol County,"Providence--Fall River--Warwick, RI--MA MSA",40,Massachusetts,MA,441,601,722,906,1117
8000,25,11,3777,Franklin County,"Springfield, MA MSA",40,Massachusetts,MA,465,576,725,907,1116
8000,25,13,444276,Hampden County,"Springfield, MA MSA",40,Massachusetts,MA,465,576,725,907,1116
8000,25,15,143879,Hampshire County,"Springfield, MA MSA",40,Massachusetts,MA,465,576,725,907,1116
9240,25,13,2407,Hampden County,"Worcester, MA--CT PMSA",40,Massachusetts,MA,581,701,875,1092,1225
9240,25,27,500104,Worcester County,"Worcester, MA--CT PMSA",40,Massachusetts,MA,581,701,875,1092,1225
10000,25,1,59648,Barnstable County,,40,Massachusetts,MA,561,769,1023,1280,1435
10000,25,3,50254,Berkshire County,,40,Massachusetts,MA,437,531,626,858,1028
10000,25,7,14987,Dukes County,,40,Massachusetts,MA,761,775,1030,1289,1447
10000,25,11,67758,Franklin County,,40,Massachusetts,MA,470,584,746,935,1129
10000,25,13,9545,Hampden County,,40,Massachusetts,MA,485,662,882,1174,1448
10000,25,15,8372,Hampshire County,,40,Massachusetts,MA,685,692,924,1160,1297
10000,25,19,9520,Nantucket County,,40,Massachusetts,MA,851,1141,1522,1902,2130
10000,25,27,27588,Worcester County,,40,Massachusetts,MA,529,552,735,921,1030
440,26,91,98890,Lenawee County,"Ann Arbor, MI PMSA",40,Michigan,MI,581,701,867,1137,1275
440,26,93,156951,Livingston County,"Ann Arbor, MI PMSA",40,Michigan,MI,581,701,867,1137,1275
440,26,161,322895,Washtenaw County,"Ann Arbor, MI PMSA",40,Michigan,MI,581,701,867,1137,1275
870,26,21,162453,Berrien County,"Benton Harbor, MI MSA",40,Michigan,MI,439,446,585,729,819
2160,26,87,87904,Lapeer County,"Detroit, MI PMSA",50,Michigan,MI,488,663,801,1002,1122
2160,26,99,788149,Macomb County,"Detroit, MI PMSA",50,Michigan,MI,488,663,801,1002,1122
2160,26,115,145945,Monroe County,"Detroit, MI PMSA",50,Michigan,MI,488,663,801,1002,1122
2160,26,125,1194156,Oakland County,"Detroit, MI PMSA",50,Michigan,MI,488,663,801,1002,1122
2160,26,147,164235,St. Clair County,"Detroit, MI PMSA",50,Michigan,MI,488,663,801,1002,1122
2160,26,163,2061162,Wayne County,"Detroit, MI PMSA",50,Michigan,MI,488,663,801,1002,1122
2640,26,49,436141,Genesee County,"Flint, MI PMSA",40,Michigan,MI,454,514,647,824,904
3000,26,5,105665,Allegan County,"Grand Rapids--Muskegon--Holland, MI MSA",50,Michigan,MI,445,520,636,796,892
3000,26,81,574335,Kent County,"Grand Rapids--Muskegon--Holland, MI MSA",50,Michigan,MI,445,520,636,796,892
3000,26,121,170200,Muskegon County,"Grand Rapids--Muskegon--Holland, MI MSA",50,Michigan,MI,445,520,636,796,892
3000,26,139,238314,Ottawa County,"Grand Rapids--Muskegon--Holland, MI MSA",50,Michigan,MI,445,520,636,796,892
3520,26,75,158422,Jackson County,"Jackson, MI MSA",40,Michigan,MI,338,455,577,719,806
3720,26,25,137985,Calhoun County,"Kalamazoo--Battle Creek, MI MSA",40,Michigan,MI,401,484,609,763,853
3720,26,77,238603,Kalamazoo County,"Kalamazoo--Battle Creek, MI MSA",40,Michigan,MI,401,484,609,763,853
3720,26,159,76263,Van Buren County,"Kalamazoo--Battle Creek, MI MSA",40,Michigan,MI,401,484,609,763,853
4040,26,37,64753,Clinton County,"Lansing--East Lansing, MI MSA",40,Michigan,MI,453,533,689,900,1039
4040,26,45,103655,Eaton County,"Lansing--East Lansing, MI MSA",40,Michigan,MI,453,533,689,900,1039
4040,26,65,279320,Ingham County,"Lansing--East Lansing, MI MSA",40,Michigan,MI,453,533,689,900,1039
6960,26,17,110157,Bay County,"Saginaw--Bay City--Midland, MI MSA",40,Michigan,MI,395,435,579,722,809
6960,26,111,82874,Midland County,"Saginaw--Bay City--Midland, MI MSA",40,Michigan,MI,395,435,579,722,809
6960,26,145,210039,Saginaw County,"Saginaw--Bay City--Midland, MI MSA",40,Michigan,MI,395,435,579,722,809
10000,26,1,11719,Alcona County,,40,Michigan,MI,327,375,474,616,702
10000,26,3,9862,Alger County,,40,Michigan,MI,327,375,474,616,702
10000,26,7,31314,Alpena County,,40,Michigan,MI,327,375,474,616,707
10000,26,9,23110,Antrim County,,40,Michigan,MI,327,393,474,616,702
10000,26,11,17269,Arenac County,,40,Michigan,MI,327,375,474,616,702
10000,26,13,8746,Baraga County,,40,Michigan,MI,327,375,474,616,702
10000,26,15,56755,Barry County,,40,Michigan,MI,329,406,541,680,761
10000,26,19,15998,Benzie County,,40,Michigan,MI,342,375,474,637,702
10000,26,23,45787,Branch County,,40,Michigan,MI,383,391,480,657,707
10000,26,27,51104,Cass County,,40,Michigan,MI,333,382,485,664,716
10000,26,29,26090,Charlevoix County,,40,Michigan,MI,395,399,507,689,714
10000,26,31,26448,Cheboygan County,,40,Michigan,MI,345,375,474,616,721
10000,26,33,38543,Chippewa County,,40,Michigan,MI,327,375,474,616,702
10000,26,35,31252,Clare County,,40,Michigan,MI,340,375,474,616,702
10000,26,39,14273,Crawford County,,40,Michigan,MI,355,372,481,657,697
10000,26,41,38520,Delta County,,40,Michigan,MI,327,375,474,616,702
10000,26,43,27472,Dickinson County,,40,Michigan,MI,325,400,494,618,698
10000,26,47,31437,Emmet County,,40,Michigan,MI,369,440,521,684,728
10000,26,51,26023,Gladwin County,,40,Michigan,MI,327,375,474,616,702
10000,26,53,17370,Gogebic County,,40,Michigan,MI,327,375,474,616,702
10000,26,55,77654,Grand Traverse County,,40,Michigan,MI,432,464,619,774,869
10000,26,57,42285,Gratiot County,,40,Michigan,MI,342,375,474,616,702
10000,26,59,46527,Hillsdale County,,40,Michigan,MI,327,375,474,616,702
10000,26,61,36016,Houghton County,,40,Michigan,MI,327,375,474,616,702
10000,26,63,36079,Huron County,,40,Michigan,MI,327,375,474,616,702
10000,26,67,61518,Ionia County,,40,Michigan,MI,400,406,508,632,712
10000,26,69,27339,Iosco County,,40,Michigan,MI,327,375,474,616,744
10000,26,71,13138,Iron County,,40,Michigan,MI,327,375,474,616,702
10000,26,73,63351,Isabella County,,40,Michigan,MI,377,401,537,724,880
10000,26,79,16571,Kalkaska County,,40,Michigan,MI,325,372,471,613,774
10000,26,83,2301,Keweenaw County,,40,Michigan,MI,327,375,474,616,702
10000,26,85,11333,Lake County,,40,Michigan,MI,332,375,474,616,702
10000,26,89,21119,Leelanau County,,40,Michigan,MI,445,480,563,734,922
10000,26,95,7024,Luce County,,40,Michigan,MI,327,375,474,616,702
10000,26,97,11943,Mackinac County,,40,Michigan,MI,327,375,474,616,702
10000,26,101,24527,Manistee County,,40,Michigan,MI,327,375,474,616,702
10000,26,103,64634,Marquette County,,40,Michigan,MI,327,375,474,616,702
10000,26,105,28274,Mason County,,40,Michigan,MI,327,375,474,616,702
10000,26,107,40553,Mecosta County,,40,Michigan,MI,327,375,474,642,762
10000,26,109,25326,Menominee County,,40,Michigan,MI,327,375,474,616,702
10000,26,113,14478,Missaukee County,,40,Michigan,MI,345,375,474,616,702
10000,26,117,61266,Montcalm County,,40,Michigan,MI,399,450,571,741,845
10000,26,119,10315,Montmorency County,,40,Michigan,MI,327,375,474,616,702
10000,26,123,47874,Newaygo County,,40,Michigan,MI,377,402,473,614,699
10000,26,127,26873,Oceana County,,40,Michigan,MI,350,375,474,616,702
10000,26,129,21645,Ogemaw County,,40,Michigan,MI,341,376,474,616,702
10000,26,131,7818,Ontonagon County,,40,Michigan,MI,327,375,474,616,702
10000,26,133,23197,Osceola County,,40,Michigan,MI,327,375,474,616,702
10000,26,135,9418,Oscoda County,,40,Michigan,MI,327,375,474,616,702
10000,26,137,23301,Otsego County,,40,Michigan,MI,329,400,503,700,809
10000,26,141,14411,Presque Isle County,,40,Michigan,MI,327,375,474,616,702
10000,26,143,25469,Roscommon County,,40,Michigan,MI,362,375,474,616,702
10000,26,149,62422,St. Joseph County,,40,Michigan,MI,327,383,474,619,702
10000,26,151,44547,Sanilac County,,40,Michigan,MI,327,386,474,619,702
10000,26,153,8903,Schoolcraft County,,40,Michigan,MI,327,375,474,616,702
10000,26,155,71687,Shiawassee County,,40,Michigan,MI,327,411,494,688,737
10000,26,157,58266,Tuscola County,,40,Michigan,MI,349,382,509,637,711
10000,26,165,30484,Wexford County,,40,Michigan,MI,328,380,492,645,764
2240,27,137,200528,St. Louis County,"Duluth--Superior, MN--WI MSA",40,Minnesota,MN,325,418,537,716,834
2520,27,27,51229,Clay County,"Fargo--Moorhead, ND--MN MSA",40,Minnesota,MN,390,536,648,900,963
2985,27,119,31369,Polk County,"Grand Forks, ND--MN MSA",40,Minnesota,MN,408,485,639,881,983
3870,27,55,19718,Houston County,"La Crosse, WI--MN MSA",40,Minnesota,MN,326,420,535,715,866
5120,27,3,298084,Anoka County,"Minneapolis--St. Paul, MN--WI MSA",50,Minnesota,MN,578,743,951,1286,1457
5120,27,19,70205,Carver County,"Minneapolis--St. Paul, MN--WI MSA",50,Minnesota,MN,578,743,951,1286,1457
5120,27,25,41101,Chisago County,"Minneapolis--St. Paul, MN--WI MSA",50,Minnesota,MN,578,743,951,1286,1457
5120,27,37,355904,Dakota County,"Minneapolis--St. Paul, MN--WI MSA",50,Minnesota,MN,578,743,951,1286,1457
5120,27,53,1116200,Hennepin County,"Minneapolis--St. Paul, MN--WI MSA",50,Minnesota,MN,578,743,951,1286,1457
5120,27,59,31287,Isanti County,"Minneapolis--St. Paul, MN--WI MSA",50,Minnesota,MN,578,743,951,1286,1457
5120,27,123,511035,Ramsey County,"Minneapolis--St. Paul, MN--WI MSA",50,Minnesota,MN,578,743,951,1286,1457
5120,27,139,89498,Scott County,"Minneapolis--St. Paul, MN--WI MSA",50,Minnesota,MN,578,743,951,1286,1457
5120,27,141,64417,Sherburne County,"Minneapolis--St. Paul, MN--WI MSA",50,Minnesota,MN,578,743,951,1286,1457
5120,27,163,201130,Washington County,"Minneapolis--St. Paul, MN--WI MSA",50,Minnesota,MN,578,743,951,1286,1457
5120,27,171,89986,Wright County,"Minneapolis--St. Paul, MN--WI MSA",50,Minnesota,MN,578,743,951,1286,1457
6820,27,109,124277,Olmsted County,"Rochester, MN MSA",40,Minnesota,MN,412,579,757,1046,1175
6980,27,9,34226,Benton County,"St. Cloud, MN MSA",40,Minnesota,MN,364,473,558,704,898
6980,27,145,133166,Stearns County,"St. Cloud, MN MSA",40,Minnesota,MN,364,473,558,704,898
10000,27,1,15301,Aitkin County,,40,Minnesota,MN,304,395,526,660,735
10000,27,5,30000,Becker County,,40,Minnesota,MN,305,438,493,617,691
10000,27,7,39650,Beltrami County,,40,Minnesota,MN,295,378,505,662,707
10000,27,11,5820,Big Stone County,,40,Minnesota,MN,302,369,467,584,669
10000,27,13,55941,Blue Earth County,,40,Minnesota,MN,405,488,608,780,988
10000,27,15,26911,Brown County,,40,Minnesota,MN,302,390,467,584,669
10000,27,17,31671,Carlton County,,40,Minnesota,MN,302,369,467,584,669
10000,27,21,27150,Cass County,,40,Minnesota,MN,302,369,467,584,669
10000,27,23,13088,Chippewa County,,40,Minnesota,MN,302,369,467,584,669
10000,27,29,8423,Clearwater County,,40,Minnesota,MN,302,369,467,584,669
10000,27,31,5168,Cook County,,40,Minnesota,MN,361,373,485,664,691
10000,27,33,12167,Cottonwood County,,40,Minnesota,MN,302,369,467,584,669
10000,27,35,55099,Crow Wing County,,40,Minnesota,MN,301,368,489,612,769
10000,27,39,17731,Dodge County,,40,Minnesota,MN,302,369,467,584,669
10000,27,41,32821,Douglas County,,40,Minnesota,MN,302,369,467,584,669
10000,27,43,16181,Faribault County,,40,Minnesota,MN,302,369,467,584,669
10000,27,45,21122,Fillmore County,,40,Minnesota,MN,302,369,467,584,669
10000,27,47,32584,Freeborn County,,40,Minnesota,MN,303,370,477,628,673
10000,27,49,44127,Goodhue County,,40,Minnesota,MN,349,450,598,765,838
10000,27,51,6289,Grant County,,40,Minnesota,MN,302,369,467,584,669
10000,27,57,18376,Hubbard County,,40,Minnesota,MN,308,369,467,584,669
10000,27,61,43992,Itasca County,,40,Minnesota,MN,386,391,510,636,713
10000,27,63,11268,Jackson County,,40,Minnesota,MN,302,369,467,584,669
10000,27,65,14996,Kanabec County,,40,Minnesota,MN,368,465,602,751,843
10000,27,67,41203,Kandiyohi County,,40,Minnesota,MN,379,477,581,728,876
10000,27,69,5285,Kittson County,,40,Minnesota,MN,302,369,467,584,669
10000,27,71,14355,Koochiching County,,40,Minnesota,MN,372,379,503,629,824
10000,27,73,8067,Lac qui Parle County,,40,Minnesota,MN,302,369,467,584,669
10000,27,75,11058,Lake County,,40,Minnesota,MN,302,369,467,584,669
10000,27,77,4522,Lake of the Woods County,,40,Minnesota,MN,302,369,467,584,669
10000,27,79,25426,Le Sueur County,,40,Minnesota,MN,302,369,467,584,721
10000,27,81,6429,Lincoln County,,40,Minnesota,MN,302,369,467,584,669
10000,27,83,25425,Lyon County,,40,Minnesota,MN,302,369,467,584,692
10000,27,85,34898,McLeod County,,40,Minnesota,MN,357,461,614,763,856
10000,27,87,5190,Mahnomen County,,40,Minnesota,MN,302,369,467,584,669
10000,27,89,10155,Marshall County,,40,Minnesota,MN,302,369,467,584,669
10000,27,91,21802,Martin County,,40,Minnesota,MN,302,369,467,584,669
10000,27,93,22644,Meeker County,,40,Minnesota,MN,358,421,534,671,766
10000,27,95,22330,Mille Lacs County,,40,Minnesota,MN,395,453,577,803,946
10000,27,97,31712,Morrison County,,40,Minnesota,MN,335,369,467,584,669
10000,27,99,38603,Mower County,,40,Minnesota,MN,302,369,467,584,669
10000,27,101,9165,Murray County,,40,Minnesota,MN,302,369,467,584,669
10000,27,103,29771,Nicollet County,,40,Minnesota,MN,374,399,531,704,747
10000,27,105,20832,Nobles County,,40,Minnesota,MN,302,369,467,584,669
10000,27,107,7442,Norman County,,40,Minnesota,MN,302,369,467,584,669
10000,27,111,57159,Otter Tail County,,40,Minnesota,MN,302,369,467,584,669
10000,27,113,13584,Pennington County,,40,Minnesota,MN,302,369,467,624,669
10000,27,115,26530,Pine County,,40,Minnesota,MN,390,430,546,687,782
10000,27,117,9895,Pipestone County,,40,Minnesota,MN,302,369,467,584,669
10000,27,121,11236,Pope County,,40,Minnesota,MN,302,369,467,584,669
10000,27,125,4299,Red Lake County,,40,Minnesota,MN,302,382,467,584,669
10000,27,127,16815,Redwood County,,40,Minnesota,MN,302,369,467,584,669
10000,27,129,17154,Renville County,,40,Minnesota,MN,302,369,467,584,669
10000,27,131,56665,Rice County,,40,Minnesota,MN,355,487,650,809,907
10000,27,133,9721,Rock County,,40,Minnesota,MN,302,369,467,584,669
10000,27,135,16338,Roseau County,,40,Minnesota,MN,365,373,488,629,685
10000,27,143,15356,Sibley County,,40,Minnesota,MN,302,369,467,584,669
10000,27,147,33680,Steele County,,40,Minnesota,MN,353,411,547,683,765
10000,27,149,10053,Stevens County,,40,Minnesota,MN,355,449,507,635,711
10000,27,151,11956,Swift County,,40,Minnesota,MN,302,369,467,584,669
10000,27,153,24426,Todd County,,40,Minnesota,MN,302,369,467,584,669
10000,27,155,4134,Traverse County,,40,Minnesota,MN,302,369,467,584,669
10000,27,157,21610,Wabasha County,,40,Minnesota,MN,324,394,499,626,716
10000,27,159,13713,Wadena County,,40,Minnesota,MN,302,369,467,584,669
10000,27,161,19526,Waseca County,,40,Minnesota,MN,388,426,541,679,776
10000,27,165,11876,Watonwan County,,40,Minnesota,MN,302,369,467,584,669
10000,27,167,7138,Wilkin County,,40,Minnesota,MN,302,369,467,584,669
10000,27,169,49985,Winona County,,40,Minnesota,MN,363,474,600,750,840
10000,27,173,11080,Yellow Medicine County,,40,Minnesota,MN,302,369,467,584,669
920,28,45,42967,Hancock County,"Biloxi--Gulfport--Pascagoula, MS MSA",40,Mississippi,MS,447,525,604,841,992
920,28,47,189601,Harrison County,"Biloxi--Gulfport--Pascagoula, MS MSA",40,Mississippi,MS,447,525,604,841,992
920,28,59,131420,Jackson County,"Biloxi--Gulfport--Pascagoula, MS MSA",40,Mississippi,MS,447,525,604,841,992
3285,28,35,72604,Forrest County,"Hattiesburg, MS MSA",40,Mississippi,MS,341,417,512,687,819
3285,28,73,39070,Lamar County,"Hattiesburg, MS MSA",40,Mississippi,MS,341,417,512,687,819
3560,28,49,250800,Hinds County,"Jackson, MS MSA",40,Mississippi,MS,448,510,624,830,876
3560,28,89,74674,Madison County,"Jackson, MS MSA",40,Mississippi,MS,448,510,624,830,876
3560,28,121,115327,Rankin County,"Jackson, MS MSA",40,Mississippi,MS,448,510,624,830,876
