"city","year","births","deaths","domesticmig","internationalmig","naturalinc","netmig","npopchg_","popestimate","residual","msa_code"
"Fayetteville-Springdale-Rogers AR-MO",2000,1309,663,1479,384,646,1863,2489,349525,-20,22220
"Fayetteville-Springdale-Rogers AR-MO",2001,5517,2798,4575,1569,2719,6144,8854,358379,-9,22220
"Fayetteville-Springdale-Rogers AR-MO",2002,5798,2823,4694,1468,2975,6162,9147,367526,10,22220
"Fayetteville-Springdale-Rogers AR-MO",2003,6024,2833,6783,1273,3191,8056,11482,379008,235,22220
"Fayetteville-Springdale-Rogers AR-MO",2004,6293,2926,8841,1174,3367,10015,13161,392169,-221,22220
"Fayetteville-Springdale-Rogers AR-MO",2005,6675,2845,9989,1221,3830,11210,15625,407794,585,22220
"Fayetteville-Springdale-Rogers AR-MO",2006,7053,2861,9897,1225,4192,11122,14652,422446,-662,22220
"Fayetteville-Springdale-Rogers AR-MO",2007,7534,2887,6424,1111,4647,7535,12197,434643,15,22220
"Fayetteville-Springdale-Rogers AR-MO",2008,7580,2826,3518,1112,4754,4630,9333,443976,-51,22220
"Flagstaff AZ",2000,460,117,-16,54,343,38,385,116703,4,22380
"Flagstaff AZ",2001,1847,526,-357,220,1321,-137,1068,117771,-116,22380
"Flagstaff AZ",2002,1921,604,1121,210,1317,1331,2562,120333,-86,22380
"Flagstaff AZ",2003,1903,579,-179,174,1324,-5,1127,121460,-192,22380
"Flagstaff AZ",2004,1946,649,409,161,1297,570,1775,123235,-92,22380
"Flagstaff AZ",2005,2111,633,-121,172,1478,51,1418,124653,-111,22380
"Flagstaff AZ",2006,2029,647,-179,173,1382,-6,1313,125966,-63,22380
"Flagstaff AZ",2007,2131,577,-261,152,1554,-109,1384,127350,-61,22380
"Flagstaff AZ",2008,2174,648,-406,154,1526,-252,1208,128558,-66,22380
"Flint MI",2000,1669,942,-103,54,727,-49,715,436863,37,22420
"Flint MI",2001,6369,3928,-1241,184,2441,-1057,981,437844,-403,22420
"Flint MI",2002,6226,4027,-1113,175,2199,-938,841,438685,-420,22420
"Flint MI",2003,6260,3893,-1117,147,2367,-970,763,439448,-634,22420
"Flint MI",2004,6296,4013,-1769,134,2283,-1635,330,439778,-318,22420
"Flint MI",2005,6060,3918,-2562,139,2142,-2423,-665,439113,-384,22420
"Flint MI",2006,6001,4042,-3578,139,1959,-3439,-1668,437445,-188,22420
"Flint MI",2007,6105,3757,-5925,119,2348,-5806,-3418,434027,40,22420
"Flint MI",2008,6058,3813,-7581,119,2245,-7462,-5237,428790,-20,22420
"Florence SC",2000,678,444,-152,22,234,-130,111,193266,7,22500
"Florence SC",2001,2787,2084,-91,103,703,12,519,193785,-196,22500
"Florence SC",2002,2761,2020,252,93,741,345,898,194683,-188,22500
"Florence SC",2003,2772,1996,263,70,776,333,856,195539,-253,22500
"Florence SC",2004,2779,2073,-155,90,706,-65,496,196035,-145,22500
"Florence SC",2005,2775,2077,30,86,698,116,635,196670,-179,22500
"Florence SC",2006,2815,2077,197,89,738,286,931,197601,-93,22500
"Florence SC",2007,2797,2100,136,73,697,209,936,198537,30,22500
"Florence SC",2008,2831,2127,401,77,704,478,1294,199831,112,22500
"Florence-Muscle Shoals AL",2000,403,302,-48,15,101,-33,66,143010,-2,22520
"Florence-Muscle Shoals AL",2001,1633,1603,-744,60,30,-684,-786,142224,-132,22520
"Florence-Muscle Shoals AL",2002,1595,1505,-798,54,90,-744,-781,141443,-127,22520
"Florence-Muscle Shoals AL",2003,1557,1529,-77,40,28,-37,-207,141236,-198,22520
"Florence-Muscle Shoals AL",2004,1567,1514,359,53,53,412,360,141596,-105,22520
"Florence-Muscle Shoals AL",2005,1502,1605,380,51,-103,431,194,141790,-134,22520
"Florence-Muscle Shoals AL",2006,1581,1597,611,58,-16,669,585,142375,-68,22520
"Florence-Muscle Shoals AL",2007,1639,1598,510,46,41,556,632,143007,35,22520
"Florence-Muscle Shoals AL",2008,1630,1616,670,46,14,716,784,143791,54,22520
"Fond du Lac WI",2000,290,204,-37,30,86,-7,87,97383,8,22540
"Fond du Lac WI",2001,1135,902,108,110,233,218,346,97729,-105,22540
"Fond du Lac WI",2002,1105,921,-148,105,184,-43,52,97781,-89,22540
"Fond du Lac WI",2003,1140,854,-58,87,286,29,175,97956,-140,22540
"Fond du Lac WI",2004,1178,915,-19,89,263,70,267,98223,-66,22540
"Fond du Lac WI",2005,1144,942,-26,89,202,63,169,98392,-96,22540
"Fond du Lac WI",2006,1195,972,7,91,223,98,275,98667,-46,22540
"Fond du Lac WI",2007,1248,912,-51,83,336,32,376,99043,8,22540
"Fond du Lac WI",2008,1274,898,-103,83,376,-20,410,99453,54,22540
"Fort Collins-Loveland CO",2000,876,349,941,173,527,1114,1637,253131,-4,22660
"Fort Collins-Loveland CO",2001,3320,1526,5277,661,1794,5938,7586,260717,-146,22660
"Fort Collins-Loveland CO",2002,3293,1524,2717,618,1769,3335,4915,265632,-189,22660
"Fort Collins-Loveland CO",2003,3363,1534,1032,535,1829,1567,3035,268667,-361,22660
"Fort Collins-Loveland CO",2004,3509,1559,918,521,1950,1439,3204,271871,-185,22660
"Fort Collins-Loveland CO",2005,3329,1538,1593,533,1791,2126,3699,275570,-218,22660
"Fort Collins-Loveland CO",2006,3511,1538,3021,535,1973,3556,5374,280944,-155,22660
"Fort Collins-Loveland CO",2007,3596,1474,3223,487,2122,3710,5783,286727,-49,22660
"Fort Collins-Loveland CO",2008,3751,1640,3562,491,2111,4053,6098,292825,-66,22660
"Fort Smith AR-OK",2000,1038,666,100,159,372,259,637,273814,6,22900
"Fort Smith AR-OK",2001,4140,2781,-86,599,1359,513,1622,275436,-250,22900
"Fort Smith AR-OK",2002,4117,2742,-56,550,1375,494,1609,277045,-260,22900
"Fort Smith AR-OK",2003,4078,2791,-130,427,1287,297,1261,278306,-323,22900
"Fort Smith AR-OK",2004,4029,2780,226,467,1249,693,1714,280020,-228,22900
"Fort Smith AR-OK",2005,4124,2884,830,464,1240,1294,2271,282291,-263,22900
"Fort Smith AR-OK",2006,4208,2842,1906,479,1366,2385,3607,285898,-144,22900
"Fort Smith AR-OK",2007,4395,2669,869,414,1726,1283,3015,288913,6,22900
"Fort Smith AR-OK",2008,4404,2743,-89,420,1661,331,2064,290977,72,22900
"Fort Walton Beach-Crestview-Destin FL",2000,599,290,-62,199,309,137,461,170958,15,23020
"Fort Walton Beach-Crestview-Destin FL",2001,2366,1460,162,72,906,234,971,171929,-169,23020
"Fort Walton Beach-Crestview-Destin FL",2002,2405,1366,3496,-573,1039,2923,3903,175832,-59,23020
"Fort Walton Beach-Crestview-Destin FL",2003,2503,1353,3338,-1824,1150,1514,2686,178518,22,23020
"Fort Walton Beach-Crestview-Destin FL",2004,2583,1469,1663,960,1114,2623,3558,182076,-179,23020
"Fort Walton Beach-Crestview-Destin FL",2005,2783,1439,-14,-14,1344,-28,1183,183259,-133,23020
"Fort Walton Beach-Crestview-Destin FL",2006,2790,1406,-2237,514,1384,-1723,-425,182834,-86,23020
"Fort Walton Beach-Crestview-Destin FL",2007,2690,1418,-2860,-55,1272,-2915,-1747,181087,-104,23020
"Fort Walton Beach-Crestview-Destin FL",2008,2677,1416,-2602,171,1261,-2431,-1394,179693,-224,23020
"Fort Wayne IN",2000,1468,772,-78,214,696,136,867,391023,35,23060
"Fort Wayne IN",2001,6134,3088,-1070,834,3046,-236,2446,393469,-364,23060
"Fort Wayne IN",2002,6055,3206,-892,776,2849,-116,2377,395846,-356,23060
"Fort Wayne IN",2003,5954,3132,-518,666,2822,148,2428,398274,-542,23060
"Fort Wayne IN",2004,6060,3166,-1723,643,2894,-1080,1504,399778,-310,23060
"Fort Wayne IN",2005,6049,3117,-865,657,2932,-208,2359,402137,-365,23060
"Fort Wayne IN",2006,6170,3207,110,677,2963,787,3548,405685,-202,23060
"Fort Wayne IN",2007,6171,3206,-94,619,2965,525,3492,409177,2,23060
"Fort Wayne IN",2008,6237,3259,-1761,619,2978,-1142,1977,411154,141,23060
"Fresno CA",2000,3469,1301,-851,1333,2168,482,2716,802123,66,23420
"Fresno CA",2001,14226,5478,-1734,5117,8748,3383,11353,813476,-778,23420
"Fresno CA",2002,14453,5765,3470,4824,8688,8294,16253,829729,-729,23420
"Fresno CA",2003,15176,5664,3757,4228,9512,7985,16481,846210,-1016,23420
"Fresno CA",2004,15596,6013,657,3844,9583,4501,13519,859729,-565,23420
"Fresno CA",2005,15993,5837,-2473,4041,10156,1568,10891,870620,-833,23420
"Fresno CA",2006,16413,6026,-2426,4028,10387,1602,11551,882171,-438,23420
"Fresno CA",2007,16977,6101,-2048,3668,10876,1620,12577,894748,81,23420
"Fresno CA",2008,17406,6052,-883,3676,11354,2793,14405,909153,258,23420
"Gadsden AL",2000,337,298,-217,25,39,-192,-151,103308,2,23460
"Gadsden AL",2001,1365,1351,-441,92,14,-349,-426,102882,-91,23460
"Gadsden AL",2002,1310,1299,-132,84,11,-48,-133,102749,-96,23460
"Gadsden AL",2003,1215,1330,41,68,-115,109,-152,102597,-146,23460
"Gadsden AL",2004,1240,1347,31,71,-107,102,-72,102525,-67,23460
"Gadsden AL",2005,1228,1362,68,72,-134,140,-92,102433,-98,23460
"Gadsden AL",2006,1259,1383,416,74,-124,490,318,102751,-48,23460
"Gadsden AL",2007,1329,1341,249,66,-12,315,329,103080,26,23460
"Gadsden AL",2008,1283,1326,128,66,-43,194,223,103303,72,23460
"Gainesville FL",2000,664,411,222,232,253,454,719,233115,12,23540
"Gainesville FL",2001,2677,1680,1066,873,997,1939,2724,235839,-212,23540
"Gainesville FL",2002,2647,1704,1341,819,943,2160,2886,238725,-217,23540
"Gainesville FL",2003,2620,1718,1030,706,902,1736,2329,241054,-309,23540
"Gainesville FL",2004,2731,1785,1217,667,946,1884,2647,243701,-183,23540
"Gainesville FL",2005,2882,1703,2203,698,1179,2901,3877,247578,-203,23540
"Gainesville FL",2006,2851,1779,3650,751,1072,4401,5337,252915,-136,23540
"Gainesville FL",2007,3149,1791,1544,678,1358,2222,3502,256417,-78,23540
"Gainesville FL",2008,3180,1777,70,679,1403,749,2138,258555,-14,23540
"Gainesville GA",2000,680,232,667,450,448,1117,1564,140879,-1,23580
"Gainesville GA",2001,2858,1021,2245,1771,1837,4016,5919,146798,66,23580
"Gainesville GA",2002,2929,1046,1244,1668,1883,2912,4826,151624,31,23580
"Gainesville GA",2003,2933,1068,751,1478,1865,2229,4063,155687,-31,23580
"Gainesville GA",2004,2935,1140,643,1335,1795,1978,3812,159499,39,23580
"Gainesville GA",2005,3111,1032,1938,1408,2079,3346,5448,164947,23,23580
"Gainesville GA",2006,3016,1116,3198,1403,1900,4601,6497,171444,-4,23580
"Gainesville GA",2007,3162,1179,3920,1288,1983,5208,7176,178620,-15,23580
"Gainesville GA",2008,3385,1191,2749,1290,2194,4039,6194,184814,-39,23580
"Glens Falls NY",2000,292,267,-34,7,25,-27,4,124349,6,24020
"Glens Falls NY",2001,1249,1239,377,41,10,418,304,124653,-124,24020
"Glens Falls NY",2002,1306,1161,276,37,145,313,347,125000,-111,24020
"Glens Falls NY",2003,1256,1193,902,25,63,927,872,125872,-118,24020
"Glens Falls NY",2004,1283,1243,896,40,40,936,870,126742,-106,24020
"Glens Falls NY",2005,1293,1145,624,35,148,659,687,127429,-120,24020
"Glens Falls NY",2006,1228,1182,561,39,46,600,587,128016,-59,24020
"Glens Falls NY",2007,1330,1255,335,26,75,361,454,128470,18,24020
"Glens Falls NY",2008,1403,1262,61,30,141,91,305,128775,73,24020
"Goldsboro NC",2000,398,252,-317,135,146,-182,-35,113294,1,24140
"Goldsboro NC",2001,1758,1073,-1224,224,685,-1000,-400,112894,-85,24140
"Goldsboro NC",2002,1734,1012,-822,38,722,-784,-154,112740,-92,24140
"Goldsboro NC",2003,1663,1042,-86,-387,621,-473,-24,112716,-172,24140
"Goldsboro NC",2004,1739,1093,-199,441,646,242,813,113529,-75,24140
"Goldsboro NC",2005,1793,1088,-1128,190,705,-938,-326,113203,-93,24140
"Goldsboro NC",2006,1806,1053,-1622,318,753,-1304,-600,112603,-49,24140
"Goldsboro NC",2007,1806,1060,-59,137,746,78,793,113396,-31,24140
"Goldsboro NC",2008,1839,1055,-692,226,784,-466,275,113671,-43,24140
"Grand Forks ND-MN",2000,316,161,-369,67,155,-302,-150,97328,-3,24220
"Grand Forks ND-MN",2001,1154,815,-1307,116,339,-1191,-915,96413,-63,24220
"Grand Forks ND-MN",2002,1125,834,-564,-14,291,-578,-362,96051,-75,24220
"Grand Forks ND-MN",2003,1240,795,-3,-270,445,-273,27,96078,-145,24220
"Grand Forks ND-MN",2004,1302,811,1051,263,491,1314,1709,97787,-96,24220
"Grand Forks ND-MN",2005,1258,755,-1056,82,503,-974,-551,97236,-80,24220
"Grand Forks ND-MN",2006,1296,745,-204,184,551,-20,483,97719,-48,24220
"Grand Forks ND-MN",2007,1366,810,-1589,69,556,-1520,-938,96781,26,24220
"Grand Forks ND-MN",2008,1402,775,-238,112,627,-126,498,97279,-3,24220
"Grand Junction CO",2000,379,290,443,33,89,476,551,117486,-14,24300
"Grand Junction CO",2001,1513,1185,1451,131,328,1582,1798,119284,-112,24300
"Grand Junction CO",2002,1529,1165,2428,128,364,2556,2850,122134,-70,24300
"Grand Junction CO",2003,1555,1234,2011,106,321,2117,2389,124523,-49,24300
"Grand Junction CO",2004,1717,1203,2137,100,514,2237,2608,127131,-143,24300
"Grand Junction CO",2005,1757,1243,1874,106,514,1980,2394,129525,-100,24300
"Grand Junction CO",2006,1866,1279,3729,106,587,3835,4343,133868,-79,24300
"Grand Junction CO",2007,2033,1204,4073,92,829,4165,5015,138883,21,24300
"Grand Junction CO",2008,2169,1266,3329,93,903,3422,4288,143171,-37,24300
"Grand Rapids-Wyoming MI",2000,2931,1263,189,624,1668,813,2548,743038,67,24340
"Grand Rapids-Wyoming MI",2001,11736,5559,-806,2366,6177,1560,7041,750079,-696,24340
"Grand Rapids-Wyoming MI",2002,11336,5415,-1603,2220,5921,617,5892,755971,-646,24340
"Grand Rapids-Wyoming MI",2003,11327,5317,-2783,1932,6010,-851,4278,760249,-881,24340
"Grand Rapids-Wyoming MI",2004,11670,5570,-3650,1757,6100,-1893,3595,763844,-612,24340
"Grand Rapids-Wyoming MI",2005,11662,5739,-3033,1850,5923,-1183,4039,767883,-701,24340
"Grand Rapids-Wyoming MI",2006,11434,5409,-4163,1875,6025,-2288,3382,771265,-355,24340
"Grand Rapids-Wyoming MI",2007,11800,5225,-4627,1687,6575,-2940,3666,774931,31,24340
"Grand Rapids-Wyoming MI",2008,11875,5339,-6443,1687,6536,-4756,1902,776833,122,24340
"Great Falls MT",2000,242,171,-273,48,71,-225,-157,80200,-3,24500
"Great Falls MT",2001,1044,791,-529,-6,253,-535,180,80380,462,24500
"Great Falls MT",2002,1047,788,-245,-161,259,-406,210,80590,357,24500
"Great Falls MT",2003,1124,761,227,-460,363,-233,469,81059,339,24500
"Great Falls MT",2004,1119,751,-353,225,368,-128,631,81690,391,24500
"Great Falls MT",2005,1138,785,-604,-9,353,-613,101,81791,361,24500
"Great Falls MT",2006,1146,782,-782,113,364,-669,63,81854,368,24500
"Great Falls MT",2007,1177,670,-532,-25,507,-557,-70,81784,-20,24500
"Great Falls MT",2008,1177,742,-216,32,435,-184,242,82026,-9,24500
"Greeley CO",2000,798,255,1412,243,543,1655,2179,183036,-19,24540
"Greeley CO",2001,3205,1206,7092,966,1999,8058,10041,193077,-16,24540
"Greeley CO",2002,3382,1177,7431,900,2205,8331,10583,203660,47,24540
"Greeley CO",2003,3640,1223,3982,776,2417,4758,7176,210836,1,24540
"Greeley CO",2004,3904,1220,4063,729,2684,4792,7204,218040,-272,24540
"Greeley CO",2005,3851,1273,5189,753,2578,5942,8314,226354,-206,24540
"Greeley CO",2006,4021,1262,4976,752,2759,5728,8356,234710,-131,24540
"Greeley CO",2007,4128,1275,4316,686,2853,5002,7938,242648,83,24540
"Greeley CO",2008,4382,1294,3305,690,3088,3995,7127,249775,44,24540
"Green Bay WI",2000,994,531,222,120,463,342,820,283319,15,24580
"Green Bay WI",2001,3823,2133,583,520,1690,1103,2514,285833,-279,24580
"Green Bay WI",2002,3877,2158,928,490,1719,1418,2876,288709,-261,24580
"Green Bay WI",2003,3899,2037,348,419,1862,767,2221,290930,-408,24580
"Green Bay WI",2004,4056,2130,1283,401,1926,1684,3387,294317,-223,24580
"Green Bay WI",2005,3845,2041,117,414,1804,531,2067,296384,-268,24580
"Green Bay WI",2006,4031,2142,-247,427,1889,180,1923,298307,-146,24580
"Green Bay WI",2007,4128,2135,392,386,1993,778,2749,301056,-22,24580
"Green Bay WI",2008,4176,2080,-674,385,2096,-289,1879,302935,72,24580
"Greensboro-High Point NC",2000,2235,1357,271,783,878,1054,1981,645430,49,24660
"Greensboro-High Point NC",2001,9111,5606,896,2980,3505,3876,6763,652193,-618,24660
"Greensboro-High Point NC",2002,8887,5670,-1105,2795,3217,1690,4309,656502,-598,24660
"Greensboro-High Point NC",2003,8815,5606,-432,2462,3209,2030,4269,660771,-970,24660
"Greensboro-High Point NC",2004,8694,5766,-856,2246,2928,1390,3872,664643,-446,24660
"Greensboro-High Point NC",2005,8751,5865,4006,2359,2886,6365,8625,673268,-626,24660
"Greensboro-High Point NC",2006,8802,5875,6345,2364,2927,8709,11290,684558,-346,24660
"Greensboro-High Point NC",2007,9360,5787,5302,2146,3573,7448,11180,695738,159,24660
"Greensboro-High Point NC",2008,9515,5842,3859,2155,3673,6014,9946,705684,259,24660
"Greenville NC",2000,553,303,97,113,250,210,469,153162,9,24780
"Greenville NC",2001,2224,1234,581,414,990,995,1840,155002,-145,24780
"Greenville NC",2002,2233,1173,744,378,1060,1122,2050,157052,-132,24780
"Greenville NC",2003,2239,1268,848,317,971,1165,1958,159010,-178,24780
"Greenville NC",2004,2312,1292,1150,321,1020,1471,2349,161359,-142,24780
"Greenville NC",2005,2298,1249,1330,327,1049,1657,2568,163927,-138,24780
"Greenville NC",2006,2362,1289,3179,330,1073,3509,4490,168417,-92,24780
"Greenville NC",2007,2582,1244,2769,298,1338,3067,4421,172838,16,24780
"Greenville NC",2008,2623,1297,2268,305,1326,2573,3920,176758,21,24780
"Greenville-Mauldin-Easley SC",2000,1825,1101,756,444,724,1200,1949,561871,25,24860
"Greenville-Mauldin-Easley SC",2001,7462,5090,2231,1687,2372,3918,5778,567649,-512,24860
"Greenville-Mauldin-Easley SC",2002,7575,4993,548,1583,2582,2131,4214,571863,-499,24860
"Greenville-Mauldin-Easley SC",2003,7510,5038,1392,1363,2472,2755,4474,576337,-753,24860
"Greenville-Mauldin-Easley SC",2004,7684,4805,1747,1285,2879,3032,5470,581807,-441,24860
"Greenville-Mauldin-Easley SC",2005,7902,5007,3208,1336,2895,4544,6907,588714,-532,24860
"Greenville-Mauldin-Easley SC",2006,8204,5016,6573,1346,3188,7919,10795,599509,-312,24860
"Greenville-Mauldin-Easley SC",2007,8448,5271,8522,1219,3177,9741,13058,612567,140,24860
"Greenville-Mauldin-Easley SC",2008,8350,5298,7593,1229,3052,8822,12148,624715,274,24860
"Gulfport-Biloxi MS",2000,870,584,183,159,286,342,637,246834,9,25060
"Gulfport-Biloxi MS",2001,3693,2352,55,124,1341,179,1313,248147,-207,25060
"Gulfport-Biloxi MS",2002,3646,2392,844,-286,1254,558,1599,249746,-213,25060
"Gulfport-Biloxi MS",2003,3635,2360,355,-1132,1275,-777,161,249907,-337,25060
"Gulfport-Biloxi MS",2004,3694,2411,2628,712,1283,3340,4379,254286,-244,25060
"Gulfport-Biloxi MS",2005,3698,2436,1140,79,1262,1219,2253,256539,-228,25060
"Gulfport-Biloxi MS",2006,3125,2400,-30486,439,725,-30047,-29341,227198,-19,25060
"Gulfport-Biloxi MS",2007,3645,1965,3032,58,1680,3090,4458,231656,-312,25060
"Gulfport-Biloxi MS",2008,3526,2033,1807,186,1493,1993,2969,234625,-517,25060
"Hagerstown-Martinsburg MD-WV",2000,687,483,523,21,204,544,752,223523,4,25180
"Hagerstown-Martinsburg MD-WV",2001,2809,2106,2538,107,703,2645,3184,226707,-164,25180
"Hagerstown-Martinsburg MD-WV",2002,2863,2148,3489,87,715,3576,4161,230868,-130,25180
"Hagerstown-Martinsburg MD-WV",2003,2982,2194,4850,37,788,4887,5688,236556,13,25180
"Hagerstown-Martinsburg MD-WV",2004,3134,2306,5814,106,828,5920,6409,242965,-339,25180
"Hagerstown-Martinsburg MD-WV",2005,3110,2305,5883,80,805,5963,6545,249510,-223,25180
"Hagerstown-Martinsburg MD-WV",2006,3385,2192,5205,102,1193,5307,6364,255874,-136,25180
"Hagerstown-Martinsburg MD-WV",2007,3374,2252,3413,77,1122,3490,4665,260539,53,25180
"Hagerstown-Martinsburg MD-WV",2008,3459,2315,1916,79,1144,1995,3214,263753,75,25180
"Hanford-Corcoran CA",2000,503,147,-253,206,356,-47,315,129776,6,25260
"Hanford-Corcoran CA",2001,2223,715,766,566,1508,1332,2726,132502,-114,25260
"Hanford-Corcoran CA",2002,2203,714,540,367,1489,907,2279,134781,-117,25260
"Hanford-Corcoran CA",2003,2334,784,2614,-63,1550,2551,4098,138879,-3,25260
"Hanford-Corcoran CA",2004,2408,846,1390,692,1562,2082,3511,142390,-133,25260
"Hanford-Corcoran CA",2005,2617,751,-1084,465,1866,-619,1117,143507,-130,25260
"Hanford-Corcoran CA",2006,2600,827,-54,571,1773,517,2216,145723,-74,25260
"Hanford-Corcoran CA",2007,2701,786,228,378,1915,606,2509,148232,-12,25260
"Hanford-Corcoran CA",2008,2747,810,-1139,464,1937,-675,1286,149518,24,25260
"Harrisburg-Carlisle PA",2000,1498,1147,-262,212,351,-50,312,509396,11,25420
"Harrisburg-Carlisle PA",2001,5972,4849,-502,792,1123,290,942,510338,-471,25420
"Harrisburg-Carlisle PA",2002,5895,4803,1758,683,1092,2441,3064,513402,-469,25420
"Harrisburg-Carlisle PA",2003,5804,4839,1534,474,965,2008,2357,515759,-616,25420
"Harrisburg-Carlisle PA",2004,6091,5001,105,693,1090,798,1495,517254,-393,25420
"Harrisburg-Carlisle PA",2005,6286,5037,1075,620,1249,1695,2493,519747,-451,25420
"Harrisburg-Carlisle PA",2006,6248,4782,2391,761,1466,3152,4353,524100,-265,25420
"Harrisburg-Carlisle PA",2007,6460,4913,1699,624,1547,2323,3780,527880,-90,25420
"Harrisburg-Carlisle PA",2008,6422,4858,1043,640,1564,1683,3228,531108,-19,25420
"Harrisonburg VA",2000,299,183,-100,102,116,2,114,108283,-4,25500
"Harrisonburg VA",2001,1383,865,522,420,518,942,1558,109841,98,25500
"Harrisonburg VA",2002,1365,789,368,396,576,764,1275,111116,-65,25500
"Harrisonburg VA",2003,1349,819,-419,336,530,-83,387,111503,-60,25500
"Harrisonburg VA",2004,1415,844,12,328,571,340,883,112386,-28,25500
"Harrisonburg VA",2005,1390,873,547,336,517,883,1770,114156,370,25500
"Harrisonburg VA",2006,1451,891,755,360,560,1115,1906,116062,231,25500
"Harrisonburg VA",2007,1508,868,402,320,640,722,1367,117429,5,25500
"Harrisonburg VA",2008,1597,872,-74,320,725,246,980,118409,9,25500
"Hartford-West Hartford-East Hartford CT",2000,3440,2281,40,1031,1159,1071,2286,1150906,56,25540
"Hartford-West Hartford-East Hartford CT",2001,13993,10579,-119,3837,3414,3718,6023,1156929,-1109,25540
"Hartford-West Hartford-East Hartford CT",2002,13781,9913,2210,3600,3868,5810,8655,1165584,-1023,25540
"Hartford-West Hartford-East Hartford CT",2003,13713,10374,3058,3156,3339,6214,7987,1173571,-1566,25540
