"fips_st","fips_puma","per_owner","max_hpi","time","change","state","city"
9,400,"81.5020862308762","200.42","2007.25","-6.41","CT","Hartford-West Hartford-East Hartford"
9,500,"79.683972911964","200.42","2007.25","-6.41","CT","Hartford-West Hartford-East Hartford"
9,600,"64.5885286783042","200.42","2007.25","-6.41","CT","Hartford-West Hartford-East Hartford"
9,700,"84.2323651452282","200.42","2007.25","-6.41","CT","Hartford-West Hartford-East Hartford"
9,800,"28.9893617021277","200.42","2007.25","-6.41","CT","Hartford-West Hartford-East Hartford"
9,900,"80.1869158878505","200.42","2007.25","-6.41","CT","Hartford-West Hartford-East Hartford"
9,1000,"78.6307053941909",NA,NA,NA,NA,NA
9,1100,"79.746835443038","227.02","2008.25","-10.03","CT","Norwich-New London"
9,1200,"71.7047451669596","227.02","2008.25","-10.03","CT","Norwich-New London"
9,1300,"78.1538461538461","200.42","2007.25","-6.41","CT","Hartford-West Hartford-East Hartford"
9,1400,"86.7768595041322","222.93","2007.25","-13.65","CT","New Haven-Milford"
9,1500,"75.4863813229572","222.93","2007.25","-13.65","CT","New Haven-Milford"
9,1600,"74.245939675174","222.93","2007.25","-13.65","CT","New Haven-Milford"
9,1700,"77.4451097804391","222.93","2007.25","-13.65","CT","New Haven-Milford"
9,1800,"85","222.93","2007.25","-13.65","CT","New Haven-Milford"
9,1900,"56.4643799472295","222.93","2007.25","-13.65","CT","New Haven-Milford"
9,2000,"36.9668246445498","222.93","2007.25","-13.65","CT","New Haven-Milford"
9,2100,"83.5497835497836","242.77","2007.25","-17.22","CT","Bridgeport-Stamford-Norwalk"
9,2200,"88.6168910648715","242.77","2007.25","-17.22","CT","Bridgeport-Stamford-Norwalk"
9,2300,"81.203007518797","242.77","2007.25","-17.22","CT","Bridgeport-Stamford-Norwalk"
9,2400,"49.0654205607477","242.77","2007.25","-17.22","CT","Bridgeport-Stamford-Norwalk"
9,2500,"66.9833729216152","242.77","2007.25","-17.22","CT","Bridgeport-Stamford-Norwalk"
10,101,"68.0688336520076",NA,NA,NA,NA,NA
10,102,"85.1258581235698",NA,NA,NA,NA,NA
10,103,"72.1485411140583",NA,NA,NA,NA,NA
10,104,"88.4318766066838",NA,NA,NA,NA,NA
10,200,"79.0441176470588","215.62","2007.25","-10.28","DE","Dover"
10,300,"84.7058823529412",NA,NA,NA,NA,NA
11,101,"59.1269841269841",NA,NA,NA,NA,NA
11,102,"58.7962962962963",NA,NA,NA,NA,NA
11,103,"60.2611940298507",NA,NA,NA,NA,NA
11,104,"37.9928315412186",NA,NA,NA,NA,NA
11,105,"37.8006872852234",NA,NA,NA,NA,NA
12,101,"69.6517412935323","230.51","2007.25","-33.24","FL","Pensacola-Ferry Pass-Brent"
12,102,"77.4678111587983","230.51","2007.25","-33.24","FL","Pensacola-Ferry Pass-Brent"
12,200,"84.0290381125227","230.51","2007.25","-33.24","FL","Pensacola-Ferry Pass-Brent"
12,300,"72.6851851851852","269.31","2006.75","-59.69","FL","Fort Walton Beach-Crestview-Destin"
12,400,"77.529761904762",NA,NA,NA,NA,NA
12,500,"70.0662251655629","266.82","2007.25","-32.95","FL","Panama City-Lynn Haven-Panama City Beach"
12,600,"83.111954459203",NA,NA,NA,"FL","Tallahassee"
12,701,"54.7557840616967","220.63","2007.5","-11.9","FL","Tallahassee"
12,702,"81.4236111111111","220.63","2007.5","-11.9","FL","Tallahassee"
12,800,"77.9693486590038",NA,NA,NA,"FL","Gainesville"
12,900,"76.1306532663317",NA,NA,NA,"FL","Jacksonville"
12,1001,"55.011655011655","252.53","2007.75","-28.96","FL","Gainesville"
12,1002,"69.8466780238501","252.53","2007.75","-28.96","FL","Gainesville"
12,1101,"80.9917355371901","270.31","2007.5","-31.25","FL","Jacksonville"
12,1102,"61.4678899082569","270.31","2007.5","-31.25","FL","Jacksonville"
12,1103,"68.0709534368071","270.31","2007.5","-31.25","FL","Jacksonville"
12,1104,"77.992277992278","270.31","2007.5","-31.25","FL","Jacksonville"
12,1105,"68.0392156862745","270.31","2007.5","-31.25","FL","Jacksonville"
12,1106,"74.1860465116279","270.31","2007.5","-31.25","FL","Jacksonville"
12,1107,"70.6128133704735","270.31","2007.5","-31.25","FL","Jacksonville"
12,1200,"80.9917355371901","270.31","2007.5","-31.25","FL","Jacksonville"
12,1300,"84.2456608811749","270.31","2007.5","-31.25","FL","Jacksonville"
12,1400,"83.2317073170732",NA,NA,NA,NA,NA
12,1501,"74.8046875","271.12","2007.25","-48.49","FL","Ocala"
12,1502,"87.251828631139","271.12","2007.25","-48.49","FL","Ocala"
12,1600,"89.1620111731844",NA,NA,NA,NA,NA
12,1700,"88.7207702888583","291.01","2007","-68.66","FL","Tampa-St. Petersburg-Clearwater"
12,1801,"84.4155844155844","283.85","2007.25","-61.05","FL","Orlando-Kissimmee"
12,1802,"83.941605839416","283.85","2007.25","-61.05","FL","Orlando-Kissimmee"
12,1901,"85.4122621564482","291.31","2006.75","-72.73","FL","Deltona-Daytona Beach-Ormond Beach"
12,1902,"69.3404634581105","291.31","2006.75","-72.73","FL","Deltona-Daytona Beach-Ormond Beach"
12,1903,"81.9277108433735","291.31","2006.75","-72.73","FL","Deltona-Daytona Beach-Ormond Beach"
12,2001,"75.5704697986577","283.85","2007.25","-61.05","FL","Orlando-Kissimmee"
12,2002,"71.4007782101167","283.85","2007.25","-61.05","FL","Orlando-Kissimmee"
12,2003,"77.4122807017544","283.85","2007.25","-61.05","FL","Orlando-Kissimmee"
12,2101,"83.5012594458438","279.16","2006.25","-87.72","FL","Palm Bay-Melbourne-Titusville"
12,2102,"80.6709265175719","279.16","2006.25","-87.72","FL","Palm Bay-Melbourne-Titusville"
12,2103,"78.2682512733446","279.16","2006.25","-87.72","FL","Palm Bay-Melbourne-Titusville"
12,2104,"85.2083333333333","279.16","2006.25","-87.72","FL","Palm Bay-Melbourne-Titusville"
12,2201,"82.7886710239652","283.85","2007.25","-61.05","FL","Orlando-Kissimmee"
12,2202,"76.2962962962963","283.85","2007.25","-61.05","FL","Orlando-Kissimmee"
12,2203,"59.3862815884477","283.85","2007.25","-61.05","FL","Orlando-Kissimmee"
12,2204,"48.3277591973244","283.85","2007.25","-61.05","FL","Orlando-Kissimmee"
12,2205,"67.7083333333333","283.85","2007.25","-61.05","FL","Orlando-Kissimmee"
12,2206,"58.8039867109634","283.85","2007.25","-61.05","FL","Orlando-Kissimmee"
12,2207,"77.4250440917108","283.85","2007.25","-61.05","FL","Orlando-Kissimmee"
12,2300,"76.7554479418886","283.85","2007.25","-61.05","FL","Orlando-Kissimmee"
12,2401,"70.828025477707","255.71","2007.5","-44.41","FL","Lakeland-Winter Haven"
12,2402,"77.4725274725275","255.71","2007.5","-44.41","FL","Lakeland-Winter Haven"
12,2403,"79.465776293823","255.71","2007.5","-44.41","FL","Lakeland-Winter Haven"
12,2404,"83.7686567164179","255.71","2007.5","-44.41","FL","Lakeland-Winter Haven"
12,2501,"87.5507442489851","291.01","2007","-68.66","FL","Tampa-St. Petersburg-Clearwater"
12,2502,"86.130374479889","291.01","2007","-68.66","FL","Tampa-St. Petersburg-Clearwater"
12,2503,"76.0213143872114","291.01","2007","-68.66","FL","Tampa-St. Petersburg-Clearwater"
12,2601,"83.3333333333333","291.01","2007","-68.66","FL","Tampa-St. Petersburg-Clearwater"
12,2602,"81.0855263157895","291.01","2007","-68.66","FL","Tampa-St. Petersburg-Clearwater"
12,2603,"70.6260032102729","291.01","2007","-68.66","FL","Tampa-St. Petersburg-Clearwater"
12,2604,"69.9203187250996","291.01","2007","-68.66","FL","Tampa-St. Petersburg-Clearwater"
12,2605,"84.9785407725322","291.01","2007","-68.66","FL","Tampa-St. Petersburg-Clearwater"
12,2606,"72.1030042918455","291.01","2007","-68.66","FL","Tampa-St. Petersburg-Clearwater"
12,2607,"68","291.01","2007","-68.66","FL","Tampa-St. Petersburg-Clearwater"
12,2608,"79.6982167352538","291.01","2007","-68.66","FL","Tampa-St. Petersburg-Clearwater"
12,2701,"65.7458563535912","291.01","2007","-68.66","FL","Tampa-St. Petersburg-Clearwater"
12,2702,"60.9195402298851","291.01","2007","-68.66","FL","Tampa-St. Petersburg-Clearwater"
12,2703,"78.885135135135","291.01","2007","-68.66","FL","Tampa-St. Petersburg-Clearwater"
12,2704,"72","291.01","2007","-68.66","FL","Tampa-St. Petersburg-Clearwater"
12,2705,"51.6695957820738","291.01","2007","-68.66","FL","Tampa-St. Petersburg-Clearwater"
12,2706,"82.6996197718631","291.01","2007","-68.66","FL","Tampa-St. Petersburg-Clearwater"
12,2707,"73.3520336605891","291.01","2007","-68.66","FL","Tampa-St. Petersburg-Clearwater"
12,2708,"88.5915492957747","291.01","2007","-68.66","FL","Tampa-St. Petersburg-Clearwater"
12,2801,"74.8911465892598","309.04","2006.5","-110.89","FL","Bradenton-Sarasota-Venice"
12,2802,"84.1288782816229","309.04","2006.5","-110.89","FL","Bradenton-Sarasota-Venice"
12,2901,"79.610655737705","309.04","2006.5","-110.89","FL","Bradenton-Sarasota-Venice"
12,2902,"84.8178137651822","309.04","2006.5","-110.89","FL","Bradenton-Sarasota-Venice"
12,3000,"86.8347338935574","284.73","2006.75","-114.84","FL","Punta Gorda"
12,3100,"82.0073439412485",NA,NA,NA,NA,NA
12,3200,"82.537688442211",NA,NA,NA,NA,NA
12,3300,"82.876064333018","292.44","2006.5","-105.61","FL","Port St. Lucie"
12,3400,"85.0359712230216","292.44","2006.5","-105.61","FL","Port St. Lucie"
12,3501,"80.827067669173",NA,NA,NA,NA,NA
12,3502,"62.539184952978",NA,NA,NA,NA,NA
12,3503,"75.1456310679612",NA,NA,NA,NA,NA
12,3504,"76.7206477732794",NA,NA,NA,NA,NA
12,3505,"83.6387434554974",NA,NA,NA,NA,NA
12,3506,"84.6385542168675",NA,NA,NA,NA,NA
12,3507,"79.8479087452472",NA,NA,NA,NA,NA
12,3508,"88.3196721311475",NA,NA,NA,NA,NA
12,3509,"85.1382488479263",NA,NA,NA,NA,NA
12,3601,"75.8034026465028",NA,NA,NA,NA,NA
12,3602,"82.1802935010482",NA,NA,NA,NA,NA
12,3603,"75.7510729613734",NA,NA,NA,NA,NA
12,3604,"72.2868217054263",NA,NA,NA,NA,NA
12,3605,"63.59375",NA,NA,NA,NA,NA
12,3606,"76.0956175298805",NA,NA,NA,NA,NA
12,3607,"65.1098901098901",NA,NA,NA,NA,NA
12,3608,"80.6666666666667",NA,NA,NA,NA,NA
12,3609,"74.4186046511628",NA,NA,NA,NA,NA
12,3610,"89.1304347826087",NA,NA,NA,NA,NA
12,3611,"84.5070422535211",NA,NA,NA,NA,NA
12,3612,"79.2607802874743",NA,NA,NA,NA,NA
12,3613,"65.7672849915683",NA,NA,NA,NA,NA
12,3701,"80.6543385490754","368.2","2006.75","-149.3","FL","Naples-Marco Island"
12,3702,"81.7073170731707","368.2","2006.75","-149.3","FL","Naples-Marco Island"
12,3800,"83.743842364532","307.99","2006.5","-135.26","FL","Cape Coral-Fort Myers"
12,3901,"87.9227053140097","307.99","2006.5","-135.26","FL","Cape Coral-Fort Myers"
12,3902,"84.963503649635","307.99","2006.5","-135.26","FL","Cape Coral-Fort Myers"
12,3903,"68.2316118935837","307.99","2006.5","-135.26","FL","Cape Coral-Fort Myers"
12,4001,"77.262180974478",NA,NA,NA,NA,NA
12,4002,"75.4646840148699",NA,NA,NA,NA,NA
12,4003,"70.8333333333333",NA,NA,NA,NA,NA
12,4004,"62.8125",NA,NA,NA,NA,NA
12,4005,"51.1392405063291",NA,NA,NA,NA,NA
12,4006,"59.8006644518272",NA,NA,NA,NA,NA
12,4007,"61.1940298507463",NA,NA,NA,NA,NA
12,4008,"55.072463768116",NA,NA,NA,NA,NA
12,4009,"36.2537764350453",NA,NA,NA,NA,NA
12,4010,"33.0275229357798",NA,NA,NA,NA,NA
12,4011,"53.9855072463768",NA,NA,NA,NA,NA
12,4012,"65.8869395711501",NA,NA,NA,NA,NA
12,4013,"81.0734463276836",NA,NA,NA,NA,NA
12,4014,"73.2584269662921",NA,NA,NA,NA,NA
12,4015,"80.5429864253394",NA,NA,NA,NA,NA
12,4016,"79.4871794871795",NA,NA,NA,NA,NA
12,4017,"81.0344827586207",NA,NA,NA,NA,NA
12,4018,"80.5882352941177",NA,NA,NA,NA,NA
12,4019,"67.5115207373272",NA,NA,NA,NA,NA
12,4020,"69.3333333333333",NA,NA,NA,NA,NA
13,100,"80.3600654664484","185.23","2008.25","-3.66999999999999","TN-GA","Chattanooga"
13,200,"76.9014084507042",NA,NA,NA,NA,NA
13,300,"78.3375314861461",NA,NA,NA,NA,NA
13,400,"75.7723577235772",NA,NA,NA,NA,NA
13,500,"64.7058823529412","195.13","2009","0","GA","Athens-Clarke County"
13,600,"76.6295707472178","200.82","2008.25","-9.47999999999999","GA","Gainesville"
13,700,"80.3125","185.25","2008.25","-6.24000000000001","GA","Atlanta-Sandy Springs-Marietta"
13,800,"88.6426592797784","185.25","2008.25","-6.24000000000001","GA","Atlanta-Sandy Springs-Marietta"
13,900,"80.4245283018868","185.25","2008.25","-6.24000000000001","GA","Atlanta-Sandy Springs-Marietta"
13,1000,"76.4192139737991",NA,NA,NA,"GA","Atlanta-Sandy Springs-Marietta"
13,1101,"81.191806331471","185.25","2008.25","-6.24000000000001","GA","Atlanta-Sandy Springs-Marietta"
13,1102,"71.5458276333789","185.25","2008.25","-6.24000000000001","GA","Atlanta-Sandy Springs-Marietta"
13,1103,"59.8901098901099","185.25","2008.25","-6.24000000000001","GA","Atlanta-Sandy Springs-Marietta"
13,1104,"43.6285097192225","185.25","2008.25","-6.24000000000001","GA","Atlanta-Sandy Springs-Marietta"
13,1105,"47.557003257329","185.25","2008.25","-6.24000000000001","GA","Atlanta-Sandy Springs-Marietta"
13,1106,"46.6049382716049","185.25","2008.25","-6.24000000000001","GA","Atlanta-Sandy Springs-Marietta"
13,1107,"74.2798353909465","185.25","2008.25","-6.24000000000001","GA","Atlanta-Sandy Springs-Marietta"
13,1201,"61.9047619047619","185.25","2008.25","-6.24000000000001","GA","Atlanta-Sandy Springs-Marietta"
13,1202,"58.0712788259958","185.25","2008.25","-6.24000000000001","GA","Atlanta-Sandy Springs-Marietta"
13,1203,"66.3366336633663","185.25","2008.25","-6.24000000000001","GA","Atlanta-Sandy Springs-Marietta"
13,1204,"63.3522727272727","185.25","2008.25","-6.24000000000001","GA","Atlanta-Sandy Springs-Marietta"
13,1205,"74.8730964467005","185.25","2008.25","-6.24000000000001","GA","Atlanta-Sandy Springs-Marietta"
13,1206,"76.8392370572207","185.25","2008.25","-6.24000000000001","GA","Atlanta-Sandy Springs-Marietta"
13,1301,"65.6398104265403","185.25","2008.25","-6.24000000000001","GA","Atlanta-Sandy Springs-Marietta"
13,1302,"96.9026548672566","185.25","2008.25","-6.24000000000001","GA","Atlanta-Sandy Springs-Marietta"
13,1303,"54.6436285097192","185.25","2008.25","-6.24000000000001","GA","Atlanta-Sandy Springs-Marietta"
13,1304,"77.122641509434","185.25","2008.25","-6.24000000000001","GA","Atlanta-Sandy Springs-Marietta"
13,1305,"86.9918699186992","185.25","2008.25","-6.24000000000001","GA","Atlanta-Sandy Springs-Marietta"
13,1401,"59.5121951219512","185.25","2008.25","-6.24000000000001","GA","Atlanta-Sandy Springs-Marietta"
13,1402,"73.953488372093","185.25","2008.25","-6.24000000000001","GA","Atlanta-Sandy Springs-Marietta"
13,1501,"70.9302325581395","185.25","2008.25","-6.24000000000001","GA","Atlanta-Sandy Springs-Marietta"
13,1502,"87.8481012658228","185.25","2008.25","-6.24000000000001","GA","Atlanta-Sandy Springs-Marietta"
13,1503,"92.2480620155039","185.25","2008.25","-6.24000000000001","GA","Atlanta-Sandy Springs-Marietta"
13,1504,"72.4465558194774","185.25","2008.25","-6.24000000000001","GA","Atlanta-Sandy Springs-Marietta"
13,1505,"66.6666666666667","185.25","2008.25","-6.24000000000001","GA","Atlanta-Sandy Springs-Marietta"
13,1600,"79.3768545994065","185.25","2008.25","-6.24000000000001","GA","Atlanta-Sandy Springs-Marietta"
13,1700,"85.096870342772","185.25","2008.25","-6.24000000000001","GA","Atlanta-Sandy Springs-Marietta"
13,1800,"76.904761904762","185.25","2008.25","-6.24000000000001","GA","Atlanta-Sandy Springs-Marietta"
13,1900,"84.7568988173456","185.25","2008.25","-6.24000000000001","GA","Atlanta-Sandy Springs-Marietta"
13,2000,"81.3092161929371","185.25","2008.25","-6.24000000000001","GA","Atlanta-Sandy Springs-Marietta"
13,2100,"73.5413839891452",NA,NA,NA,"GA","Atlanta-Sandy Springs-Marietta"
13,2200,"77.8904665314402",NA,NA,NA,"GA","Athens-Clarke County"
13,2300,"62.0558375634518","180.67","2009.25","-0.819999999999993","GA-SC","Augusta-Richmond County"
13,2400,"84.7389558232932","180.67","2009.25","-0.819999999999993","GA-SC","Augusta-Richmond County"
13,2500,"76.6114180478821",NA,NA,NA,"GA-SC","Augusta-Richmond County"
13,2600,"73.841059602649",NA,NA,NA,"GA","Atlanta-Sandy Springs-Marietta"
13,2700,"63.3550488599348","165.15","2008.75","-4.64000000000001","GA","Macon"
13,2800,"72.8155339805825",NA,NA,NA,NA,NA
13,2900,"75.9729272419628",NA,NA,NA,"GA","Atlanta-Sandy Springs-Marietta"
13,3000,"64.0419947506562","187.54","2008.25","-3.51999999999998","GA-AL","Columbus"
13,3100,"68.1341719077568",NA,NA,NA,NA,NA
13,3200,"72.5571725571725",NA,NA,NA,NA,NA
13,3300,"71.4285714285714",NA,NA,NA,NA,NA
13,3400,"54.8446069469835","235.31","2008.5","-4.19","GA","Savannah"
13,3500,"74.251497005988","235.31","2008.5","-4.19","GA","Savannah"
13,3600,"67.8451178451178","214.67944","2006.4915","-12.30481","GA","Brunswick"
13,3700,"70.9821428571429",NA,NA,NA,"GA","Brunswick"
13,3800,"76.5886287625418",NA,NA,NA,"GA","Brunswick"
13,3900,"73.7603305785124",NA,NA,NA,NA,NA
13,4000,"60.352422907489","173.47","2008.25","-7.19999999999999","GA","Albany"
13,4100,"69.9236641221374",NA,NA,NA,"GA","Albany"
13,4200,"73.9051094890511",NA,NA,NA,NA,NA
13,4300,"66.7924528301887","190.78","2008.5","-5.62","GA","Valdosta"
15,100,"67.535853976532",NA,NA,NA,NA,NA
15,200,"69.5710455764075",NA,NA,NA,NA,NA
15,301,"57.4285714285714","196.95","2008.25","-7.33999999999997","HI","Honolulu"
15,302,"74.4416873449131","196.95","2008.25","-7.33999999999997","HI","Honolulu"
15,303,"77.3399014778325","196.95","2008.25","-7.33999999999997","HI","Honolulu"
15,304,"45.0110864745011","196.95","2008.25","-7.33999999999997","HI","Honolulu"
15,305,"53.0085959885387","196.95","2008.25","-7.33999999999997","HI","Honolulu"
15,306,"59.9056603773585","196.95","2008.25","-7.33999999999997","HI","Honolulu"
15,307,"73.2538330494038","196.95","2008.25","-7.33999999999997","HI","Honolulu"
16,100,"77.1929824561403",NA,NA,NA,"ID","Coeur d'Alene"
16,200,"75.3968253968254",NA,NA,NA,"ID-WA","Lewiston"
16,300,"77.2",NA,NA,NA,"ID","Idaho Falls"
